country,trending_date,rolling_30d_avg_views
IN,2023-06-25,7817787.0
IN,2023-06-27,7762747.0
IN,2023-06-28,8027835.0
IN,2023-07-03,8251194.0
IN,2023-07-04,7266217.0
IN,2023-07-06,7490624.0
IN,2023-07-10,8392584.0
IN,2023-07-13,8281444.0
IN,2023-07-14,8544994.0
IN,2023-07-15,8557234.0
IN,2023-07-16,8394920.0
IN,2023-07-17,8785572.0
IN,2023-07-18,8909238.0
IN,2023-07-19,9019550.0
IN,2023-07-26,9061575.0
IN,2023-07-28,10242425.0
IN,2023-07-30,10017101.0
IN,2023-07-31,10143600.0
IN,2023-08-01,10485340.0
IN,2023-08-03,10412813.0
IN,2023-08-07,10733180.0
IN,2023-08-09,10920304.0
IN,2023-08-12,11492273.0
IN,2023-08-13,11441710.0
IN,2023-08-15,10943067.0
IN,2023-08-16,10967351.0
IN,2023-08-18,10685798.0
IN,2023-08-22,10809692.0
IN,2023-08-23,10655798.0
IN,2023-08-25,10457377.0
IN,2023-08-26,9789443.0
IN,2023-08-28,9818197.0
IN,2023-09-03,9539179.0
IN,2023-09-08,9616328.0
IN,2023-09-11,9335678.0
IN,2023-09-15,10611591.0
IN,2023-09-18,10422600.0
IN,2023-09-19,10336966.0
IN,2023-09-20,10062951.0
IN,2023-09-23,10108163.0
IN,2023-09-25,10796775.0
IN,2023-09-27,11777352.0
IN,2023-09-29,11619810.0
IN,2023-10-05,11432816.0
IN,2023-10-08,11735161.0
IN,2023-10-09,9849237.0
IN,2023-10-13,9534759.0
IN,2023-10-16,9462718.0
IN,2023-10-17,9221983.0
IN,2023-10-22,9260520.0
IN,2023-10-24,8727250.0
IN,2023-10-26,8519028.0
IN,2023-10-27,8044891.0
IN,2023-10-28,7993039.0
IN,2023-10-30,7752970.0
IN,2023-10-31,7816078.0
IN,2023-11-02,7774241.0
IN,2023-11-03,8029261.0
IN,2023-11-05,8032792.0
IN,2023-11-07,8073319.0
IN,2023-11-08,7867178.0
IN,2023-11-09,7894832.0
IN,2023-11-10,7933691.0
IN,2023-11-11,7506771.0
IN,2023-11-13,7480211.0
IN,2023-11-15,6365361.0
IN,2023-11-19,5679540.0
IN,2023-11-21,5707760.0
IN,2023-11-22,5745327.0
IN,2023-11-27,6033905.0
IN,2023-11-29,5344680.0
IN,2023-12-02,3986836.0
IN,2023-12-03,4257626.0
IN,2023-12-05,4819664.0
IN,2023-12-08,4573195.0
IN,2023-12-11,4682963.0
IN,2023-12-12,4770248.0
IN,2023-12-14,4828034.0
IN,2023-12-18,4702988.0
IN,2023-12-19,4700895.0
IN,2023-12-24,5179952.0
IN,2023-12-25,5188583.0
IN,2023-12-26,5148801.0
IN,2023-12-27,5283983.0
IN,2023-12-28,5496098.0
IN,2023-12-31,5384861.0
IN,2024-01-03,5390049.0
IN,2024-01-13,5076848.0
IN,2024-01-14,5022893.0
IN,2024-01-15,5008961.0
IN,2024-01-18,5038354.0
IN,2024-01-19,4963430.0
IN,2024-01-20,5067295.0
IN,2024-01-25,5113979.0
IN,2024-01-26,5646537.0
IN,2024-01-28,5327882.0
IN,2024-02-02,7488343.0
IN,2024-02-03,7604816.0
IN,2024-02-10,8046970.0
IN,2024-02-13,7714678.0
IN,2024-02-16,7639460.0
IN,2024-02-17,8122531.0
IN,2024-02-21,7946159.0
IN,2024-02-22,9067560.0
IN,2024-02-25,8968768.0
IN,2024-02-28,8877053.0
IN,2024-03-01,8653952.0
IN,2024-03-09,8524319.0
IN,2024-03-10,8671951.0
IN,2024-03-11,8798700.0
IN,2024-03-14,8317595.0
IN,2024-03-16,8246382.0
IN,2024-03-17,8342807.0
IN,2024-03-21,8410866.0
IN,2024-03-22,8504011.0
IN,2024-03-23,8581930.0
IN,2024-03-24,8697917.0
IN,2024-03-25,8992627.0
IN,2024-04-05,8989351.0
IN,2024-04-09,9005077.0
IN,2024-04-11,9151003.0
IN,2024-04-13,9137775.0
IN,2024-04-14,9185482.0
IN,2024-04-16,9951343.0
IN,2024-04-22,9438315.0
IN,2024-04-23,9437040.0
IN,2024-04-26,7292813.0
IN,2024-04-28,7168348.0
IN,2024-05-01,6826197.0
IN,2024-05-04,6814437.0
IN,2024-05-10,7040619.0
IN,2024-05-15,6603962.0
IN,2024-05-16,6565521.0
IN,2024-05-20,4879764.0
IN,2024-05-27,4835490.0
IN,2024-06-02,4762704.0
IN,2024-06-08,4946769.0
IN,2024-06-09,5246815.0
IN,2024-06-16,5201197.0
IN,2024-06-21,5341032.0
IN,2024-06-22,5645605.0
IN,2024-06-23,5735077.0
IN,2024-06-29,6172460.0
IN,2024-07-01,6063767.0
IN,2024-07-03,5807104.0
IN,2024-07-04,5776219.0
IN,2024-07-07,6033859.0
IN,2024-07-08,5607739.0
IN,2024-07-12,5797635.0
IN,2024-07-15,5871551.0
IN,2024-07-16,5835651.0
IN,2024-07-17,6049214.0
IN,2024-07-21,5856138.0
IN,2024-07-23,5881109.0
IN,2024-07-25,6062497.0
IN,2024-07-31,5996631.0
IN,2024-08-01,6028706.0
IN,2024-08-02,6080785.0
IN,2024-08-03,5956117.0
IN,2024-08-08,6409813.0
IN,2024-08-09,6167474.0
IN,2024-08-12,6040971.0
IN,2024-08-17,6169994.0
IN,2024-08-20,6751047.0
IN,2024-08-23,6764661.0
IN,2024-08-27,6805578.0
IN,2024-08-29,6934484.0
IN,2024-09-05,6709307.0
IN,2024-09-10,6719547.0
IN,2024-09-14,6863747.0
IN,2024-09-15,7121024.0
IN,2024-09-17,7241312.0
IN,2024-09-18,6784292.0
IN,2024-09-19,6720704.0
IN,2024-09-20,6722144.0
IN,2024-09-24,7493660.0
IN,2024-10-01,7341658.0
IN,2024-10-02,14634317.0
IN,2024-10-04,14491423.0
IN,2024-10-06,14821770.0
IN,2024-10-13,14630851.0
IN,2024-10-18,14702005.0
IN,2024-10-21,14827324.0
IN,2024-10-24,14561829.0
IN,2024-10-26,14432292.0
IN,2024-10-29,14426530.0
IN,2024-10-31,14466586.0
IN,2024-11-06,14491722.0
IN,2024-11-08,14522897.0
IN,2024-11-10,14303454.0
IN,2024-11-11,14354383.0
IN,2024-11-13,14375979.0
IN,2024-11-14,14594988.0
IN,2024-11-16,14007326.0
IN,2024-11-26,14084398.0
IN,2024-11-27,14250066.0
IN,2024-11-30,14116121.0
IN,2024-12-02,14245736.0
IN,2024-12-03,14402124.0
IN,2024-12-04,14014302.0
IN,2024-12-11,13541594.0
IN,2024-12-15,13405632.0
IN,2024-12-18,13335821.0
IN,2024-12-20,13294226.0
IN,2024-12-26,13307329.0
IN,2024-12-27,12663956.0
JP,2022-01-02,1397436.0
JP,2022-01-03,2057231.0
JP,2022-01-06,2551628.0
JP,2022-01-10,2531606.0
JP,2022-01-11,2857499.0
JP,2022-01-14,5628088.0
JP,2022-01-16,4943749.0
JP,2022-01-17,5120790.0
JP,2022-01-20,5509105.0
JP,2022-01-22,5018433.0
JP,2022-01-25,5381258.0
JP,2022-01-28,5420369.0
JP,2022-01-29,5053821.0
JP,2022-02-01,4762466.0
JP,2022-02-02,4596811.0
JP,2022-02-06,4886923.0
JP,2022-02-08,4916850.0
JP,2022-02-11,4750598.0
JP,2022-02-13,4720900.0
JP,2022-02-15,4706096.0
JP,2022-02-17,4493965.0
JP,2022-02-21,4588195.0
JP,2022-02-22,4568478.0
JP,2022-02-23,4425884.0
JP,2022-02-27,4293733.0
JP,2022-03-03,4257522.0
JP,2022-03-07,4161988.0
JP,2022-03-10,4270989.0
JP,2022-03-11,4456679.0
JP,2022-03-18,4618501.0
JP,2022-03-22,4646328.0
JP,2022-03-23,4691981.0
JP,2022-03-24,4657183.0
JP,2022-03-29,4632870.0
JP,2022-04-01,4555239.0
JP,2022-04-04,4041996.0
JP,2022-04-05,4271985.0
JP,2022-04-07,4519543.0
JP,2022-04-13,4548604.0
JP,2022-04-15,4907697.0
JP,2022-04-17,5455158.0
JP,2022-04-18,5384011.0
JP,2022-04-19,5449754.0
JP,2022-04-22,5622901.0
JP,2022-04-26,5635744.0
JP,2022-05-02,5456881.0
JP,2022-05-04,5505667.0
JP,2022-05-10,5486500.0
JP,2022-05-11,5547625.0
JP,2022-05-21,5421149.0
JP,2022-05-23,5502473.0
JP,2022-05-27,5464543.0
JP,2022-06-02,5536130.0
JP,2022-06-04,5762337.0
JP,2022-06-11,5739121.0
JP,2022-06-14,6087588.0
JP,2022-06-15,6091324.0
JP,2022-06-19,7502804.0
JP,2022-06-20,7441461.0
JP,2022-06-21,7148587.0
JP,2022-06-22,7116201.0
JP,2022-06-27,7066968.0
JP,2022-06-28,7056460.0
JP,2022-06-30,7230580.0
JP,2022-07-04,7538943.0
JP,2022-07-15,7427140.0
JP,2022-07-30,7216362.0
JP,2022-08-01,6849268.0
JP,2022-08-02,6620665.0
JP,2022-08-03,6558364.0
JP,2022-08-04,6058241.0
JP,2022-08-06,5951839.0
JP,2022-08-11,5914601.0
JP,2022-08-12,5782124.0
JP,2022-08-13,5718626.0
JP,2022-08-16,5597922.0
JP,2022-08-17,5416771.0
JP,2022-08-19,5467519.0
JP,2022-08-25,5369966.0
JP,2022-08-26,5368160.0
JP,2022-08-27,5434146.0
JP,2022-08-29,5293684.0
JP,2022-08-31,5435063.0
JP,2022-09-03,5214736.0
JP,2022-09-10,5461217.0
JP,2022-09-18,5749521.0
JP,2022-09-19,5822347.0
JP,2022-09-22,4194006.0
JP,2022-09-23,4006389.0
JP,2022-09-26,4060013.0
JP,2022-09-27,4213275.0
JP,2022-09-28,4205711.0
JP,2022-10-03,5859077.0
JP,2022-10-07,6081312.0
JP,2022-10-11,5747838.0
JP,2022-10-12,5897226.0
JP,2022-10-21,5894257.0
JP,2022-10-22,6050205.0
JP,2022-10-27,6099113.0
JP,2022-10-28,6158468.0
JP,2022-10-29,5953569.0
JP,2022-10-30,5967018.0
JP,2022-10-31,5955083.0
JP,2022-11-01,5911610.0
JP,2022-11-03,5916780.0
JP,2022-11-04,5957377.0
JP,2022-11-15,5997012.0
JP,2022-11-16,5976818.0
JP,2022-11-18,5978606.0
JP,2022-11-22,6438443.0
JP,2022-11-24,6296114.0
JP,2022-11-27,6432441.0
JP,2022-12-03,6123728.0
JP,2022-12-12,6095478.0
JP,2022-12-17,5845012.0
JP,2022-12-26,5202722.0
JP,2022-12-27,5278388.0
JP,2022-12-28,5262467.0
JP,2022-12-29,5401745.0
JP,2022-12-30,5347775.0
JP,2023-01-01,5188840.0
JP,2023-01-05,5155618.0
JP,2023-01-06,3773269.0
JP,2023-01-10,3326065.0
JP,2023-01-18,3373598.0
JP,2023-01-19,3422702.0
JP,2023-01-20,3420443.0
JP,2023-01-21,3217482.0
JP,2023-01-25,3194981.0
JP,2023-01-26,3477895.0
JP,2023-01-28,3624635.0
JP,2023-01-29,3703455.0
JP,2023-01-30,3867549.0
JP,2023-01-31,4525616.0
JP,2023-02-09,4555057.0
JP,2023-02-17,4883013.0
JP,2023-02-19,5702960.0
JP,2023-02-22,5844155.0
JP,2023-02-25,5893895.0
JP,2023-03-02,5549005.0
JP,2023-03-05,6814953.0
JP,2023-03-10,6708828.0
JP,2023-03-13,7351624.0
JP,2023-03-16,7365976.0
JP,2023-03-18,8016090.0
JP,2023-03-22,8012566.0
JP,2023-03-28,7996727.0
JP,2023-04-01,8054932.0
JP,2023-04-02,8005028.0
JP,2023-04-04,8097606.0
JP,2023-04-09,8289124.0
JP,2023-04-13,8394116.0
JP,2023-04-14,8113496.0
JP,2023-04-15,8364727.0
JP,2023-04-17,8346785.0
JP,2023-04-19,8152146.0
JP,2023-04-21,8196668.0
JP,2023-04-24,9567390.0
JP,2023-04-27,9650159.0
JP,2023-04-28,9037849.0
JP,2023-04-29,9102252.0
JP,2023-05-07,9433692.0
JP,2023-05-09,9315417.0
JP,2023-05-14,8758531.0
JP,2023-05-19,8724681.0
JP,2023-05-20,8574003.0
JP,2023-05-24,7748864.0
JP,2023-05-26,7612916.0
JP,2023-05-27,7633130.0
JP,2023-06-03,7607198.0
JP,2023-06-04,6634267.0
JP,2023-06-05,6709039.0
JP,2023-06-07,6212664.0
JP,2023-06-10,6240969.0
JP,2023-06-17,5588640.0
JP,2023-06-19,5768436.0
JP,2023-06-26,5658916.0
JP,2023-06-27,5799285.0
JP,2023-07-04,5672986.0
JP,2023-07-10,5662128.0
JP,2023-07-11,5458505.0
JP,2023-07-15,5560620.0
JP,2023-07-16,8038112.0
JP,2023-07-19,8286494.0
JP,2023-07-28,8241709.0
JP,2023-07-30,8387551.0
JP,2023-07-31,8560189.0
JP,2023-08-02,7398143.0
JP,2023-08-05,7526240.0
JP,2023-08-08,7579690.0
JP,2023-08-09,7293750.0
JP,2023-08-21,7328836.0
JP,2023-08-23,7299799.0
JP,2023-08-28,7233644.0
JP,2023-08-30,7395302.0
JP,2023-09-02,7302298.0
JP,2023-09-14,7239349.0
JP,2023-09-17,7300044.0
JP,2023-09-20,7203879.0
JP,2023-09-21,7164110.0
JP,2023-09-23,6960954.0
JP,2023-09-25,7164750.0
JP,2023-10-02,7069906.0
JP,2023-10-03,7122804.0
JP,2023-10-13,7378322.0
JP,2023-10-17,7421012.0
JP,2023-10-18,7386518.0
JP,2023-10-19,7201160.0
JP,2023-10-21,7189767.0
JP,2023-10-22,7237596.0
JP,2023-10-25,7231003.0
JP,2023-11-02,7137066.0
JP,2023-11-04,4634610.0
JP,2023-11-05,4281558.0
JP,2023-11-07,5331573.0
JP,2023-11-09,6032904.0
JP,2023-11-11,5902060.0
JP,2023-11-13,5838264.0
JP,2023-11-17,5719662.0
JP,2023-11-20,6067962.0
JP,2023-11-25,6495272.0
JP,2023-11-26,6087794.0
JP,2023-11-27,6198340.0
JP,2023-12-05,6318609.0
JP,2023-12-07,8344256.0
JP,2023-12-08,8532254.0
JP,2023-12-09,8626146.0
JP,2023-12-11,8517174.0
JP,2023-12-18,8953225.0
JP,2023-12-19,9065826.0
JP,2023-12-20,9161425.0
JP,2023-12-21,8891457.0
JP,2023-12-23,8835776.0
JP,2023-12-28,8983357.0
JP,2024-01-02,9109439.0
JP,2024-01-03,8985726.0
JP,2024-01-09,8988387.0
JP,2024-01-13,9057220.0
JP,2024-01-14,9075317.0
JP,2024-01-15,9022071.0
JP,2024-01-22,9239005.0
JP,2024-01-23,9737237.0
JP,2024-01-26,9815013.0
JP,2024-01-30,9906563.0
JP,2024-02-03,8984597.0
JP,2024-02-05,8333904.0
JP,2024-02-07,8481723.0
JP,2024-02-13,8307750.0
JP,2024-02-24,8177949.0
JP,2024-02-29,7795993.0
JP,2024-03-03,7332872.0
JP,2024-03-12,7612792.0
JP,2024-03-13,7793955.0
JP,2024-03-15,8917770.0
JP,2024-03-17,6823108.0
JP,2024-03-20,6590384.0
JP,2024-03-25,6508681.0
JP,2024-03-27,7257578.0
JP,2024-03-28,6861617.0
JP,2024-03-31,7137827.0
JP,2024-04-02,6963874.0
JP,2024-04-03,7286402.0
JP,2024-04-05,7322196.0
JP,2024-04-09,7175851.0
JP,2024-04-13,6876650.0
JP,2024-04-14,6894022.0
JP,2024-04-18,6871691.0
JP,2024-04-19,6819941.0
JP,2024-04-22,6841245.0
JP,2024-04-23,6850278.0
JP,2024-04-24,6723711.0
JP,2024-04-25,6467117.0
JP,2024-04-26,6400681.0
JP,2024-04-27,6281113.0
JP,2024-04-28,6548298.0
JP,2024-05-02,6786932.0
JP,2024-05-06,6589158.0
JP,2024-05-07,6920791.0
JP,2024-05-09,7235208.0
JP,2024-05-21,7273313.0
JP,2024-05-24,7371427.0
JP,2024-05-27,7136881.0
JP,2024-06-01,6891658.0
JP,2024-06-08,5928951.0
JP,2024-06-11,5945068.0
JP,2024-06-19,5924850.0
JP,2024-06-21,6232732.0
JP,2024-06-24,5517869.0
JP,2024-06-27,5577617.0
JP,2024-07-03,5149088.0
JP,2024-07-06,5230997.0
JP,2024-07-08,4924573.0
JP,2024-07-09,4953586.0
JP,2024-07-11,4887659.0
JP,2024-07-14,4902328.0
JP,2024-07-22,5266888.0
JP,2024-07-25,5430161.0
JP,2024-07-26,5452863.0
JP,2024-07-29,5568309.0
JP,2024-07-30,5558505.0
JP,2024-07-31,6154684.0
JP,2024-08-01,6087742.0
JP,2024-08-04,6744950.0
JP,2024-08-09,6760975.0
JP,2024-08-11,6378996.0
JP,2024-08-14,6057077.0
JP,2024-08-16,6087511.0
JP,2024-08-18,5955547.0
JP,2024-08-27,5669448.0
JP,2024-08-31,5673649.0
JP,2024-09-03,5584186.0
JP,2024-09-05,5662346.0
JP,2024-09-06,6279863.0
JP,2024-09-07,5986240.0
JP,2024-09-08,5882520.0
JP,2024-09-09,6104560.0
JP,2024-09-11,5806967.0
JP,2024-09-13,6034010.0
JP,2024-09-16,5974560.0
JP,2024-09-18,8095340.0
JP,2024-09-20,8081684.0
JP,2024-09-22,8121220.0
JP,2024-09-23,8081635.0
JP,2024-09-25,8097507.0
JP,2024-10-01,8094106.0
JP,2024-10-03,7534715.0
JP,2024-10-04,7389880.0
JP,2024-10-06,7442106.0
JP,2024-10-15,7435633.0
JP,2024-10-16,7483859.0
JP,2024-10-20,6798213.0
JP,2024-10-21,6587598.0
JP,2024-10-23,6006827.0
JP,2024-10-29,6136401.0
JP,2024-11-04,6283092.0
JP,2024-11-06,6372364.0
JP,2024-11-08,6313409.0
JP,2024-11-10,6233055.0
JP,2024-11-11,8211509.0
JP,2024-11-13,8175550.0
JP,2024-11-17,8703089.0
JP,2024-11-18,8565976.0
JP,2024-11-19,7970746.0
JP,2024-11-21,8065156.0
JP,2024-12-02,9028104.0
JP,2024-12-06,9115008.0
JP,2024-12-10,9083762.0
JP,2024-12-11,9006910.0
JP,2024-12-13,8971188.0
JP,2024-12-16,6969013.0
JP,2024-12-17,7208666.0
JP,2024-12-19,7191783.0
JP,2024-12-20,7185103.0
JP,2024-12-21,7257762.0
JP,2024-12-22,8063301.0
JP,2024-12-25,8402621.0
JP,2024-12-26,8602021.0
JP,2024-12-27,8502261.0
JP,2024-12-28,8429332.0
JP,2024-12-30,8407063.0
MX,2022-01-02,10179071.0
MX,2022-01-03,5546992.0
MX,2022-01-04,7604028.0
MX,2022-01-06,6536852.0
MX,2022-01-15,5417165.0
MX,2022-01-17,6091431.0
MX,2022-01-18,5392927.0
MX,2022-01-19,4779501.0
MX,2022-01-21,4513850.0
MX,2022-01-26,4590392.0
MX,2022-01-27,4335046.0
MX,2022-02-03,4074949.0
MX,2022-02-04,4884271.0
MX,2022-02-05,5212106.0
MX,2022-02-06,4990220.0
MX,2022-02-08,5382860.0
MX,2022-02-10,5695190.0
MX,2022-02-14,5518316.0
MX,2022-02-15,5688835.0
MX,2022-02-17,6221799.0
MX,2022-02-24,6191028.0
MX,2022-02-26,6047388.0
MX,2022-03-01,6134168.0
MX,2022-03-02,6001532.0
MX,2022-03-05,5893361.0
MX,2022-03-08,5744483.0
MX,2022-03-10,6043013.0
MX,2022-03-11,6036180.0
MX,2022-03-13,5987010.0
MX,2022-03-14,6031425.0
MX,2022-03-16,5971974.0
MX,2022-03-19,6069115.0
MX,2022-03-26,5990772.0
MX,2022-03-28,5969803.0
MX,2022-04-03,6234313.0
MX,2022-04-04,6084787.0
MX,2022-04-05,6094308.0
MX,2022-04-08,6090583.0
MX,2022-04-11,6140957.0
MX,2022-04-14,6039300.0
MX,2022-04-15,6539219.0
MX,2022-04-19,6561614.0
MX,2022-04-21,6260922.0
MX,2022-04-22,6528517.0
MX,2022-04-23,6671979.0
MX,2022-04-25,6349216.0
MX,2022-04-26,6227608.0
MX,2022-05-01,6303504.0
MX,2022-05-04,6179889.0
MX,2022-05-05,5741528.0
MX,2022-05-08,7466979.0
MX,2022-05-10,7438532.0
MX,2022-05-12,7223640.0
MX,2022-05-18,7272006.0
MX,2022-05-19,7381641.0
MX,2022-05-23,7631718.0
MX,2022-05-24,7402164.0
MX,2022-05-28,7254771.0
MX,2022-05-29,7619903.0
MX,2022-05-31,7445542.0
MX,2022-06-01,7378821.0
MX,2022-06-03,7668219.0
MX,2022-06-06,7953021.0
MX,2022-06-07,7888645.0
MX,2022-06-08,7683261.0
MX,2022-06-09,7588149.0
MX,2022-06-14,7614178.0
MX,2022-06-15,7708952.0
MX,2022-06-18,7758466.0
MX,2022-06-20,7697993.0
MX,2022-06-29,7358220.0
MX,2022-07-01,7464958.0
MX,2022-07-06,7420040.0
MX,2022-07-07,6989333.0
MX,2022-07-09,6820828.0
MX,2022-07-10,7052187.0
MX,2022-07-11,7165958.0
MX,2022-07-12,7110867.0
MX,2022-07-17,6976683.0
MX,2022-07-19,7167518.0
MX,2022-07-21,5266319.0
MX,2022-07-22,5309753.0
MX,2022-07-23,5712729.0
MX,2022-07-27,5609365.0
MX,2022-07-28,5439242.0
MX,2022-07-30,5221378.0
MX,2022-08-01,5141524.0
MX,2022-08-03,5165385.0
MX,2022-08-05,4692093.0
MX,2022-08-07,4810834.0
MX,2022-08-11,4971988.0
MX,2022-08-14,5101272.0
MX,2022-08-20,4541496.0
MX,2022-08-22,4685474.0
MX,2022-08-23,4693186.0
MX,2022-08-24,4778111.0
MX,2022-08-25,5587842.0
MX,2022-09-10,5503987.0
MX,2022-09-11,5399130.0
MX,2022-09-17,5404632.0
MX,2022-09-25,5287789.0
MX,2022-09-28,5160129.0
MX,2022-09-29,5090930.0
MX,2022-10-04,5157139.0
MX,2022-10-07,5279826.0
MX,2022-10-09,5104992.0
MX,2022-10-10,4791975.0
MX,2022-10-11,4927382.0
MX,2022-10-18,5054441.0
MX,2022-10-20,4921284.0
MX,2022-10-21,4993752.0
MX,2022-10-28,4934231.0
MX,2022-11-04,4515087.0
MX,2022-11-07,4698957.0
MX,2022-11-11,4971201.0
MX,2022-11-16,5173159.0
MX,2022-11-19,5286785.0
MX,2022-11-22,5822240.0
MX,2022-11-23,5820616.0
MX,2022-11-27,5717828.0
MX,2022-11-28,5519031.0
MX,2022-12-01,5184391.0
MX,2022-12-09,5323842.0
MX,2022-12-11,5236610.0
MX,2022-12-12,5174738.0
MX,2022-12-15,5201858.0
MX,2022-12-16,4586574.0
MX,2022-12-21,4599306.0
MX,2022-12-23,4605813.0
MX,2022-12-25,6443073.0
MX,2022-12-27,6420910.0
MX,2023-01-01,6601720.0
MX,2023-01-05,6557501.0
MX,2023-01-08,6416549.0
MX,2023-01-11,6313521.0
MX,2023-01-12,12100493.0
MX,2023-01-14,12232125.0
MX,2023-01-20,13081298.0
MX,2023-01-21,13202265.0
MX,2023-01-29,13050741.0
MX,2023-02-02,13031620.0
MX,2023-02-03,13152507.0
MX,2023-02-04,13274753.0
MX,2023-02-08,13126195.0
MX,2023-02-09,13009131.0
MX,2023-02-11,12738784.0
MX,2023-02-16,12606985.0
MX,2023-02-17,12182853.0
MX,2023-02-18,12186023.0
MX,2023-02-19,12221669.0
MX,2023-02-20,12119241.0
MX,2023-02-23,12015622.0
MX,2023-02-24,11874423.0
MX,2023-02-25,12059190.0
MX,2023-02-26,12100173.0
MX,2023-03-02,12726868.0
MX,2023-03-03,12906473.0
MX,2023-03-04,12952288.0
MX,2023-03-06,13032809.0
MX,2023-03-07,11526444.0
MX,2023-03-08,11855053.0
MX,2023-03-10,12307002.0
MX,2023-03-13,12337315.0
MX,2023-03-20,12562963.0
MX,2023-03-22,12750173.0
MX,2023-03-24,7125787.0
MX,2023-03-26,7028214.0
MX,2023-03-28,6136710.0
MX,2023-03-30,6011709.0
MX,2023-04-01,6011677.0
MX,2023-04-03,5982199.0
MX,2023-04-11,5889029.0
MX,2023-04-15,5743521.0
MX,2023-04-16,6013972.0
MX,2023-04-18,5850955.0
MX,2023-04-19,5986025.0
MX,2023-04-21,5889917.0
MX,2023-04-26,5812102.0
MX,2023-04-30,5920338.0
MX,2023-05-01,5850187.0
MX,2023-05-02,5851603.0
MX,2023-05-03,5834921.0
MX,2023-05-04,5902962.0
MX,2023-05-05,6397737.0
MX,2023-05-06,6389956.0
MX,2023-05-18,5608656.0
MX,2023-05-19,5355802.0
MX,2023-05-24,5360072.0
MX,2023-05-26,5254414.0
MX,2023-05-28,4917160.0
MX,2023-05-29,4564268.0
MX,2023-06-06,4085251.0
MX,2023-06-10,4192514.0
MX,2023-06-11,4736843.0
MX,2023-06-13,4589921.0
MX,2023-06-14,4340964.0
MX,2023-06-15,4513535.0
MX,2023-06-16,4787034.0
MX,2023-06-18,4929733.0
MX,2023-06-19,5041568.0
MX,2023-06-20,5046581.0
MX,2023-06-21,5258550.0
MX,2023-06-29,5351998.0
MX,2023-07-02,5163855.0
MX,2023-07-08,5163986.0
MX,2023-07-11,5182850.0
MX,2023-07-12,6269522.0
MX,2023-07-13,7295639.0
MX,2023-07-14,7832970.0
MX,2023-07-17,7900816.0
MX,2023-07-22,7928475.0
MX,2023-07-27,7851413.0
MX,2023-07-28,7852743.0
MX,2023-07-30,7184844.0
MX,2023-08-02,7195813.0
MX,2023-08-04,7476915.0
MX,2023-08-05,7333312.0
MX,2023-08-06,7278068.0
MX,2023-08-10,7258971.0
MX,2023-08-11,7293635.0
MX,2023-08-12,7296188.0
MX,2023-08-13,7213874.0
MX,2023-08-15,7298093.0
MX,2023-08-17,6680522.0
MX,2023-08-21,6798542.0
MX,2023-08-24,6793652.0
MX,2023-08-25,6594422.0
MX,2023-08-27,6171572.0
MX,2023-09-04,5946978.0
MX,2023-09-07,7724916.0
MX,2023-09-08,7746067.0
MX,2023-09-10,7498593.0
MX,2023-09-14,7567493.0
MX,2023-09-18,7914711.0
MX,2023-09-20,7988870.0
MX,2023-09-22,7818655.0
MX,2023-09-23,6830391.0
MX,2023-09-25,6004133.0
MX,2023-09-26,5351155.0
MX,2023-09-27,5489690.0
MX,2023-09-28,5592184.0
MX,2023-09-29,5841726.0
MX,2023-10-02,5804221.0
MX,2023-10-03,5803263.0
MX,2023-10-06,5849893.0
MX,2023-10-07,5660336.0
MX,2023-10-10,5858701.0
MX,2023-10-12,6025867.0
MX,2023-10-20,6053427.0
MX,2023-10-23,6100325.0
MX,2023-10-24,6175513.0
MX,2023-10-28,6083976.0
MX,2023-10-30,6328702.0
MX,2023-10-31,6579407.0
MX,2023-11-02,6557299.0
MX,2023-11-04,6623856.0
MX,2023-11-06,6637957.0
MX,2023-11-08,6716622.0
MX,2023-11-10,6850228.0
MX,2023-11-11,4974389.0
MX,2023-11-14,4961240.0
MX,2023-11-16,5212204.0
MX,2023-11-18,5101818.0
MX,2023-11-19,4795364.0
MX,2023-11-20,4706814.0
MX,2023-11-23,4703602.0
MX,2023-11-24,5056001.0
MX,2023-11-26,5065446.0
MX,2023-11-27,5175429.0
MX,2023-11-29,5205813.0
MX,2023-12-02,5133667.0
MX,2023-12-03,5611274.0
MX,2023-12-06,5917351.0
MX,2023-12-07,6062111.0
MX,2023-12-12,5984531.0
MX,2023-12-13,5949551.0
MX,2023-12-15,5759577.0
MX,2023-12-16,5578699.0
MX,2023-12-19,5685452.0
MX,2023-12-21,5627221.0
MX,2023-12-25,5524271.0
MX,2023-12-30,5659441.0
MX,2024-01-04,5920694.0
MX,2024-01-09,5635066.0
MX,2024-01-11,5620917.0
MX,2024-01-14,6113000.0
MX,2024-01-18,6083688.0
MX,2024-01-20,5994657.0
MX,2024-01-22,5800002.0
MX,2024-01-23,5977944.0
MX,2024-01-28,6057780.0
MX,2024-01-29,6225414.0
MX,2024-02-05,6334834.0
MX,2024-02-07,6812356.0
MX,2024-02-08,7361913.0
MX,2024-02-10,7442996.0
MX,2024-02-16,6983517.0
MX,2024-02-22,6680987.0
MX,2024-02-23,6559996.0
MX,2024-02-24,6389632.0
MX,2024-03-02,6893978.0
MX,2024-03-04,6207720.0
MX,2024-03-05,5912302.0
MX,2024-03-08,5678884.0
MX,2024-03-09,5744246.0
MX,2024-03-10,5774061.0
MX,2024-03-13,5767954.0
