video_id,trending_date,title,channel_title,category_id,category_name,publish_time,tags,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,description,country
SZpb1Okwo4T,2024-12-12,Why the Government Changed Everything,T-Series,28,Science & Technology,2024-12-01T17:29:00.000Z,coding an app|science|technology|living underground|viral|youtube|trending|breaking a world record,4007367,294353,65669,32401,False,False,Watch this video about 100 fans. Subscribe for more!,AU
S1XMD3D-7-m,2024-11-16,Why Food Changed Everything,Jimmy Fallon,24,Entertainment,2024-11-15T21:37:00.000Z,entertainment|famous youtubers|this challenge|viral|trending,5864397,151136,33844,180147,False,False,Watch this video about climate change. Subscribe for more!,GB
GcCSZtAoGD8,2023-12-30,I Spent 3 Days Surviving on $1,3Blue1Brown,27,Education,2023-12-06T12:16:00.000Z,space|the ocean|the internet|coding an app|viral|youtube|trending|education,3230642,146048,60205,73935,False,False,Watch this video about food. Subscribe for more!,MX
nhytoZAEayC,2022-06-10,1 vs 1: the Algorithm Edition,MKBHD,28,Science & Technology,2022-05-30T01:29:00.000Z,viral|this challenge|music|trending|technology|surviving on $1|science|100 fans|this experiment,2331270,143048,3912,39572,False,False,Watch this video about science. Subscribe for more!,BR
78B7oWE-wq0,2023-12-07,The Truth About TikTok,CNN,28,Science & Technology,2023-11-13T23:18:00.000Z,youtube|technology|trending|climate change|history|this challenge|building a house|viral|science|space,3502938,136668,48283,99807,False,False,Watch this video about ai. Subscribe for more!,DE
6_wjW4rkXPR,2024-06-06,the Internet Is Not What You Think,5-Minute Crafts,26,Howto & Style,2024-05-16T20:40:00.000Z,viral|style|youtube|money|amazon|science|eating only pizza,5333567,375874,5957,70931,False,False,Watch this video about the algorithm. Subscribe for more!,US
nv9phdbWuDB,2022-03-14,The Truth About Music,NowThis News,28,Science & Technology,2022-02-17T22:46:00.000Z,science|technology|famous youtubers|swimming with sharks|trending|this challenge|viral|youtube,816154,34291,1457,21936,False,False,Watch this video about climate change. Subscribe for more!,DE
1EIGn4tKsVq,2022-02-13,We Tried AI So You Don't Have To,Markiplier,22,People & Blogs,2022-01-22T08:34:00.000Z,blogs|trending|ai|the government,5240351,139027,54955,81449,False,False,Watch this video about space. Subscribe for more!,US
aK3zmJO0bUF,2023-01-14,1000 Things You Didn't Know About Food,CNN,25,News & Politics,2022-12-17T20:36:00.000Z,news|politics|viral|history,359970,40040,7871,8884,False,False,Watch this video about science. Subscribe for more!,FR
VnawMRgSujT,2024-01-18,Building Music From Scratch,A24,1,Film & Animation,2023-12-22T13:36:00.000Z,youtube|science|trending|film,4426029,410838,10396,172224,False,False,Watch this video about the government. Subscribe for more!,IN
IGBek9EdvM5,2023-10-28,AI Is Not What You Think,Smosh,23,Comedy,2023-10-07T16:29:00.000Z,viral|youtube|space|living underground,654810,25806,13582,24397,False,False,Watch this video about the government. Subscribe for more!,MX
j50wVs4u8nO,2022-08-23,Reacting To Music,DC,1,Film & Animation,2022-08-20T16:30:00.000Z,viral|film|surviving on $1|youtube,6108617,433087,115954,36837,False,False,Watch this video about money. Subscribe for more!,IN
X64SrZb1V7C,2022-08-07,I Spent 3 Days Living Underground,5-Minute Crafts,28,Science & Technology,2022-07-09T12:19:00.000Z,trending|youtube|building a house|technology|eating only pizza|food|climate change|famous youtubers,251056,20609,5875,4417,False,False,Watch this video about tiktok. Subscribe for more!,DE
AcEvOWgS3Ob,2023-11-27,The REAL Reason Behind Climate Change,NowThis News,2,Autos & Vehicles,2023-11-25T19:49:00.000Z,breaking a world record|climate change|music|autos|the government|viral|learning a new language|trending|vehicles|youtube,824286,65391,19632,22147,False,False,Watch this video about money. Subscribe for more!,BR
s5ikV1P6pUa,2024-02-10,10 vs 1: Famous YouTubers Edition,5-Minute Crafts,26,Howto & Style,2024-01-30T17:10:00.000Z,history|food|minecraft|the government|swimming with sharks,8423257,377653,112848,176132,False,False,Watch this video about the algorithm. Subscribe for more!,US
vytDMFd467y,2024-07-01,History Is Not What You Think,Zee Music,10,Music,2024-06-26T05:34:00.000Z,amazon|the government|viral|music|youtube|trending|ai,808694,25041,9711,15458,False,False,Watch this video about this experiment. Subscribe for more!,MX
UBYA9NT92j0,2023-11-14,The REAL Reason Behind Science,GoodMythicalMorning,22,People & Blogs,2023-10-28T05:46:00.000Z,history|amazon|blogs|trending|living underground,526149,38534,9043,7452,False,False,Watch this video about science. Subscribe for more!,US
H4AUzv4vDwG,2022-01-11,I Spent 1 Days Swimming with Sharks,Cocomelon,1,Film & Animation,2021-12-12T00:55:00.000Z,film|space|tiktok|trending,2496880,154591,60171,23776,False,False,Watch this video about this challenge. Subscribe for more!,CA
iarS7MXrm_0,2022-07-20,Learning a New Language for 1 Hours Straight,5-Minute Crafts,26,Howto & Style,2022-06-28T16:56:00.000Z,trending|the internet|howto|money|viral|youtube,4015448,96278,96200,59896,False,False,Watch this video about 100 fans. Subscribe for more!,CA
OQAr4OCYJit,2022-07-12,World's Fastest this Challenge,Markiplier,20,Gaming,2022-06-23T00:20:00.000Z,climate change|science|viral|trending|youtube|gaming|living underground,3135591,161036,9657,54274,False,True,Watch this video about space. Subscribe for more!,MX
UHDGUqc5ckX,2023-06-22,World's Most Dangerous this Experiment,5-Minute Crafts,20,Gaming,2023-06-09T09:10:00.000Z,ai|trending|gaming|youtube,30638753,2219122,685161,1095250,False,False,Watch this video about this experiment. Subscribe for more!,GB
EHY6colbCdG,2022-11-07,Minecraft Is Not What You Think,BBC News,25,News & Politics,2022-10-28T04:42:00.000Z,politics|money|trending|swimming with sharks,1357159,119477,24171,30335,False,False,Watch this video about space. Subscribe for more!,FR
JxPH89sfFl6,2023-12-12,We Tried Minecraft So You Don't Have To,Like Nastya,22,People & Blogs,2023-11-20T14:16:00.000Z,the internet|people|trending|this experiment,2870458,138042,67027,16778,False,False,Watch this video about this experiment. Subscribe for more!,AU
Nj4JJikimiA,2022-06-01,24 Things You Didn't Know About Amazon,MKBHD,28,Science & Technology,2022-05-04T03:43:00.000Z,famous youtubers|money|trending|technology|tiktok|youtube|minecraft|science,1537940,78420,28007,13099,False,False,Watch this video about the internet. Subscribe for more!,IN
JFXH9WRNLDQ,2022-05-30,We Tried YouTube So You Don't Have To,BLACKPINK,10,Music,2022-05-22T00:25:00.000Z,music|food|space|trending|eating only pizza|youtube,6328556,254328,7293,218468,False,True,Watch this video about space. Subscribe for more!,AU
dzE0n3qK9G9,2024-11-02,The Truth About Music,Vlad and Niki,22,People & Blogs,2024-10-23T19:35:00.000Z,trending|youtube|viral|history|blogs|the government|money,8620457,695128,116626,212248,True,False,Watch this video about ai. Subscribe for more!,FR
JQU36UHq8X7,2024-08-18,I Challenged 100 Fans,Smosh,22,People & Blogs,2024-08-06T08:32:00.000Z,blogs|eating only pizza|viral|trending|learning a new language|youtube|amazon|people|minecraft,5604196,181960,25347,73235,False,False,Watch this video about 100 fans. Subscribe for more!,DE
GOvZwoD4_UI,2024-05-02,Reacting To 100 Fans,Universal Music,10,Music,2024-04-24T02:27:00.000Z,history|minecraft|tiktok|music|trending,4487938,465201,9513,135449,False,False,Watch this video about history. Subscribe for more!,AU
D6bpAZQBaG7,2023-07-08,Why 100 Fans Changed Everything,Veritasium,28,Science & Technology,2023-07-01T14:19:00.000Z,space|breaking a world record|tiktok|100 fans|youtube|ai|living underground|technology,4625195,375598,26926,126874,False,False,Watch this video about famous youtubers. Subscribe for more!,FR
cO_ZE_13Xqy,2024-09-16,Reacting To the Internet,5-Minute Crafts,24,Entertainment,2024-09-15T02:05:00.000Z,youtube|viral|climate change|eating only pizza|minecraft|entertainment|trending|the government|ai|tiktok,1578144,186420,15817,23189,True,False,Watch this video about famous youtubers. Subscribe for more!,JP
nAFfluLjH2E,2024-12-30,Rating YouTube With a Billionaire,TED,27,Education,2024-12-11T06:00:00.000Z,swimming with sharks|education|this challenge|trending,8333165,452437,134953,164423,False,False,Watch this video about the internet. Subscribe for more!,GB
v3KR2lzTEWV,2024-01-06,I Spent 1000 Days Eating Only Pizza,MrBeast,24,Entertainment,2023-12-13T16:47:00.000Z,trending|youtube|breaking a world record|viral|building a house|learning a new language,7464994,411365,131844,98781,False,True,Watch this video about the government. Subscribe for more!,DE
_CviIvRRNrZ,2024-01-15,World's Most Expensive Food,DC,1,Film & Animation,2023-12-27T21:07:00.000Z,animation|famous youtubers|breaking a world record|trending|film|viral|youtube|minecraft,2022587,63620,23624,48070,False,False,Watch this video about the ocean. Subscribe for more!,IN
ljjlJ63e72T,2022-03-09,Why Famous YouTubers Changed Everything,TED,27,Education,2022-03-04T13:27:00.000Z,amazon|living underground|youtube|building a house|this challenge|climate change|education|viral|coding an app|trending,3472370,362323,36208,60626,False,False,Watch this video about amazon. Subscribe for more!,GB
oT1iF5pd3IY,2023-01-30,Learning a New Language for 1000 Hours Straight,A24,24,Entertainment,2023-01-23T22:39:00.000Z,famous youtubers|trending|viral|science|entertainment|money,4067285,133605,56127,51959,False,False,Watch this video about history. Subscribe for more!,US
di7gPl-xtxX,2022-02-22,I Spent 100 Days Swimming with Sharks,Markiplier,20,Gaming,2022-01-25T09:04:00.000Z,viral|science|money|climate change|gaming,635520,54381,14377,10883,False,False,Watch this video about tiktok. Subscribe for more!,IN
eF4P_n00U35,2022-11-04,How YouTube Actually Works,MKBHD,28,Science & Technology,2022-10-24T19:59:00.000Z,surviving on $1|trending|technology|100 fans,816513,41129,17446,8851,False,False,Watch this video about history. Subscribe for more!,US
bBJvPNTskKT,2024-10-21,1000 Things You Didn't Know About Space,WWE,10,Music,2024-09-28T00:26:00.000Z,trending|swimming with sharks|music|science,18329137,1255863,34334,490311,False,False,Watch this video about food. Subscribe for more!,DE
Jn0iFGXtep7,2024-01-08,How Food Actually Works,DC,1,Film & Animation,2023-12-22T17:58:00.000Z,trending|animation|film|living underground|famous youtubers|history,490427,18677,7945,12562,True,False,Watch this video about this experiment. Subscribe for more!,AU
FmxEcqHkqhr,2022-01-22,We Tried Amazon So You Don't Have To,Cocomelon,15,Pets & Animals,2022-01-03T15:13:00.000Z,minecraft|swimming with sharks|climate change|youtube|pets|living underground|animals|money,602379,16108,7295,20732,False,False,Watch this video about science. Subscribe for more!,JP
Xku2cta6OfL,2023-12-17,I Challenged Famous YouTubers,T-Series,10,Music,2023-12-16T05:22:00.000Z,climate change|tiktok|music|the algorithm|living underground|youtube|this experiment|trending,88562613,3055244,1473875,3353605,True,False,Watch this video about ai. Subscribe for more!,CA
j4DuX1kNqOK,2022-10-03,1000 vs 1: Science Edition,Warner Music,10,Music,2022-09-24T06:30:00.000Z,famous youtubers|music|viral|space,146686496,6558603,1047629,1501309,False,False,Watch this video about ai. Subscribe for more!,JP
q8sonmJkpHF,2023-06-29,World's Cheapest Money,Zee Music,10,Music,2023-06-08T03:56:00.000Z,youtube|surviving on $1|music|eating only pizza|viral,5448187,495735,44626,194254,False,False,Watch this video about science. Subscribe for more!,MX
qc2BRXuA-GP,2024-08-24,The Truth About the Algorithm,BBC News,25,News & Politics,2024-07-27T06:50:00.000Z,tiktok|trending|youtube|building a house|eating only pizza|science|viral|minecraft|learning a new language,913841,65905,1190,25668,False,False,Watch this video about the government. Subscribe for more!,DE
q5qXPm4U6eq,2023-11-13,The REAL Reason Behind Climate Change,Zee Music,10,Music,2023-10-26T19:17:00.000Z,youtube|viral|music|food|coding an app|trending|this challenge,7141717,313060,22409,96107,False,False,Watch this video about amazon. Subscribe for more!,JP
-yH1liO2Rx5,2023-01-02,Why History Changed Everything,Vlad and Niki,24,Entertainment,2022-12-07T18:00:00.000Z,climate change|youtube|music|viral,5392106,130392,34440,95673,False,False,Watch this video about amazon. Subscribe for more!,GB
HzyhHR9F_9J,2022-03-23,1 Things You Didn't Know About YouTube,Marvel,1,Film & Animation,2022-03-09T01:47:00.000Z,breaking a world record|trending|the government|youtube,927937,32923,8223,20314,False,False,Watch this video about the internet. Subscribe for more!,AU
FaV0l44EC9Z,2024-06-14,World's Cheapest Minecraft,CNN,25,News & Politics,2024-05-17T10:39:00.000Z,living underground|coding an app|viral|trending,1015750,97815,9790,30736,True,True,Watch this video about 100 fans. Subscribe for more!,CA
NZQtV-7680d,2023-02-19,We Tried this Challenge So You Don't Have To,Sony Music,29,Nonprofits & Activism,2023-02-01T23:12:00.000Z,activism|living underground|youtube|science|music|100 fans|space|learning a new language|trending,593353,53034,8325,10118,False,False,Watch this video about space. Subscribe for more!,BR
L4KsoZt7em4,2022-08-07,The Truth About Famous YouTubers,5-Minute Crafts,1,Film & Animation,2022-07-28T03:48:00.000Z,film|viral|trending|the government|the algorithm,1571430,61958,15073,19132,False,False,Watch this video about music. Subscribe for more!,AU
B2IKyHcMvkI,2022-04-06,1 Things You Didn't Know About the Ocean,Gordon Ramsay,1,Film & Animation,2022-03-30T01:23:00.000Z,surviving on $1|animation|trending|history|viral|money|building a house,6098161,383558,42807,208532,False,False,Watch this video about famous youtubers. Subscribe for more!,US
fAX0suLELs5,2022-07-28,Rating the Internet With Strangers,DC,24,Entertainment,2022-07-25T10:55:00.000Z,climate change|trending|coding an app|breaking a world record,2617460,106948,64925,41197,False,False,Watch this video about food. Subscribe for more!,FR
P6nYI3alNVR,2024-06-20,The REAL Reason Behind Climate Change,CollegeHumor,23,Comedy,2024-06-16T22:17:00.000Z,viral|eating only pizza|music|comedy,2668852,291995,31905,35363,False,False,Watch this video about space. Subscribe for more!,CA
cNCk1Olduol,2022-02-26,I Spent 30 Days Swimming with Sharks,Vlad and Niki,22,People & Blogs,2022-02-13T16:40:00.000Z,climate change|the internet|viral|trending,5812234,178159,14221,36970,False,False,Watch this video about space. Subscribe for more!,FR
ZzIc3wM0M0J,2022-10-20,Reacting To the Internet,MrBeast,24,Entertainment,2022-10-16T10:03:00.000Z,trending|surviving on $1|entertainment|the government|music,4927636,560276,90725,32525,False,False,Watch this video about this challenge. Subscribe for more!,MX
4wAnXDFCz5k,2024-09-07,History Is Not What You Think,T-Series,10,Music,2024-08-25T21:23:00.000Z,coding an app|the ocean|viral|the government|youtube|money|food,12089562,489456,133482,364720,False,False,Watch this video about 100 fans. Subscribe for more!,AU
t7gG7lHND26,2024-12-25,Building Science From Scratch,Linus Tech Tips,26,Howto & Style,2024-12-13T21:21:00.000Z,coding an app|100 fans|youtube|history|viral|style|music,1485824,92417,30921,15051,False,False,Watch this video about this challenge. Subscribe for more!,US
fs5S7WeT5iJ,2023-07-28,The Truth About Music,CNN,23,Comedy,2023-06-29T12:54:00.000Z,viral|history|swimming with sharks|the algorithm|breaking a world record|youtube|comedy,1220846,62774,7667,24214,False,False,Watch this video about minecraft. Subscribe for more!,BR
aY1h1IHDQbw,2023-06-05,Why 100 Fans Changed Everything,Cocomelon,1,Film & Animation,2023-05-06T15:01:00.000Z,history|youtube|animation|viral|the algorithm|learning a new language|this experiment|trending|film|the internet,4364471,381287,29529,124735,False,False,Watch this video about minecraft. Subscribe for more!,JP
CcmYxY9cM1g,2024-05-09,Famous YouTubers Is Not What You Think,MrBeast,24,Entertainment,2024-04-24T06:35:00.000Z,viral|history|trending|minecraft|entertainment|youtube|tiktok,10362611,569253,252361,361138,False,False,Watch this video about this experiment. Subscribe for more!,MX
BCZgLu-201S,2023-01-10,TikTok Is Not What You Think,Sony Music,10,Music,2022-12-21T05:35:00.000Z,trending|breaking a world record|surviving on $1|music|youtube|this challenge,7337299,864770,129163,141457,False,False,Watch this video about climate change. Subscribe for more!,CA
u-wdGxKD-6l,2024-01-05,the Algorithm Is Not What You Think,Marvel,1,Film & Animation,2023-12-17T18:33:00.000Z,film|breaking a world record|minecraft|animation|building a house|viral|learning a new language|trending|space,6363933,308792,72332,221888,False,False,Watch this video about the algorithm. Subscribe for more!,US
Uai5rGF6JsG,2022-04-19,100 Things You Didn't Know About the Internet,Tasty,26,Howto & Style,2022-04-05T11:44:00.000Z,style|trending|youtube|science|viral|howto|surviving on $1|amazon,20600548,1291440,41089,339667,True,False,Watch this video about amazon. Subscribe for more!,DE
ZLePP5Ez4tE,2023-10-15,I Challenged the Ocean,DC,1,Film & Animation,2023-10-01T05:26:00.000Z,breaking a world record|youtube|film|history|swimming with sharks|viral,2044521,170352,6999,13309,False,False,Watch this video about youtube. Subscribe for more!,AU
C6c40a6v5A5,2023-08-28,Reacting To Famous YouTubers,Sony Music,10,Music,2023-08-01T20:49:00.000Z,food|music|viral|the government|trending|youtube|money,4021791,135540,29292,141860,False,False,Watch this video about the algorithm. Subscribe for more!,IN
WrsHYlJ8t0D,2022-11-11,Reacting To Music,CollegeHumor,23,Comedy,2022-10-12T03:53:00.000Z,trending|amazon|coding an app|viral|comedy|youtube|tiktok,14925987,930941,84305,217663,False,False,Watch this video about food. Subscribe for more!,MX
SXDO3bYsuHq,2023-06-01,The Truth About Food,GoodMythicalMorning,22,People & Blogs,2023-05-23T10:40:00.000Z,learning a new language|viral|building a house|blogs|people,11744270,454177,261380,64262,False,False,Watch this video about 100 fans. Subscribe for more!,AU
LkwdwR0lW36,2024-08-11,Why the Internet Changed Everything,GoodMythicalMorning,23,Comedy,2024-07-27T16:42:00.000Z,viral|building a house|amazon|youtube|trending|money|breaking a world record|food|this experiment|comedy,2155924,121920,40761,34967,False,False,Watch this video about the algorithm. Subscribe for more!,MX
YcYUKNdzbWa,2022-10-16,Climate Change Is Not What You Think,Vlad and Niki,22,People & Blogs,2022-10-09T10:53:00.000Z,trending|the government|100 fans|living underground|viral|building a house|music|blogs,1442867,123302,19628,20262,False,False,Watch this video about money. Subscribe for more!,BR
iMIQcNImN6q,2023-01-08,I Spent 10 Days Eating Only Pizza,BTS,22,People & Blogs,2022-12-13T18:44:00.000Z,viral|blogs|trending|the algorithm|people|youtube|minecraft|living underground,1651640,86408,16390,21442,False,False,Watch this video about ai. Subscribe for more!,MX
zjyVRY6zPbV,2024-05-06,The Truth About the Ocean,MKBHD,28,Science & Technology,2024-04-08T00:02:00.000Z,trending|youtube|science|technology,1038742,57242,18888,28632,False,False,Watch this video about amazon. Subscribe for more!,FR
AmwSFJD8N0z,2024-04-09,Swimming with Sharks for 24 Hours Straight,A24,22,People & Blogs,2024-04-03T20:04:00.000Z,coding an app|breaking a world record|surviving on $1|blogs,4309798,241991,85194,87421,False,False,Watch this video about space. Subscribe for more!,GB
yI1k1LZoRYL,2024-01-22,The REAL Reason Behind History,DC,1,Film & Animation,2023-12-28T22:12:00.000Z,the government|amazon|learning a new language|youtube|film|tiktok|viral|animation|trending|this experiment,4185012,358963,60939,39925,False,False,Watch this video about this experiment. Subscribe for more!,GB
_VpJe76n-5g,2023-08-05,Reacting To Space,ESPN,17,Sports,2023-07-11T02:52:00.000Z,eating only pizza|the ocean|the algorithm|youtube,742965,33917,15483,29671,False,False,Watch this video about climate change. Subscribe for more!,AU
0JbIPiqGaqp,2022-10-25,7 Things You Didn't Know About the Ocean,CollegeHumor,23,Comedy,2022-10-16T05:02:00.000Z,the internet|youtube|history|science|climate change|the government|viral,826292,55799,16748,20166,False,False,Watch this video about climate change. Subscribe for more!,AU
lR6nWQ2F7LF,2022-07-11,World's Most Dangerous the Internet,Vox,27,Education,2022-06-28T02:53:00.000Z,space|music|trending|youtube|viral|coding an app|science|the government|education,2026048,50652,10626,51298,False,False,Watch this video about food. Subscribe for more!,IN
iIql8UpsrIj,2024-07-02,Why the Internet Changed Everything,WWE,17,Sports,2024-06-22T20:20:00.000Z,trending|living underground|history|viral|swimming with sharks,3210518,178515,14680,107678,False,False,Watch this video about this challenge. Subscribe for more!,GB
1KKdbyFI6Z3,2024-02-08,World's Most Dangerous Amazon,Warner Music,10,Music,2024-01-21T10:56:00.000Z,the government|money|viral|youtube|music|trending,3520231,281226,25827,20521,False,False,Watch this video about history. Subscribe for more!,GB
Uu-aPtX-GZU,2024-06-15,Why Food Changed Everything,Sony Music,10,Music,2024-06-10T23:06:00.000Z,trending|this experiment|music|youtube|the government,10986504,558582,257913,224252,False,False,Watch this video about youtube. Subscribe for more!,MX
udxB8nBIi6g,2022-07-02,How Music Actually Works,BBC News,25,News & Politics,2022-06-22T10:52:00.000Z,viral|coding an app|surviving on $1|food|trending|ai,7299091,841947,179902,62955,False,False,Watch this video about famous youtubers. Subscribe for more!,DE
tfaaR2Kkrr5,2024-10-14,1 Things You Didn't Know About YouTube,Tasty,26,Howto & Style,2024-10-01T21:51:00.000Z,space|style|history|youtube|viral|minecraft|this challenge|the algorithm|living underground,5438908,584074,66994,131320,False,False,Watch this video about the ocean. Subscribe for more!,AU
TNIM4_6RoNQ,2022-09-17,Why Climate Change Changed Everything,Warner Music,10,Music,2022-09-05T11:26:00.000Z,viral|food|swimming with sharks|breaking a world record|eating only pizza|music|the internet|youtube|climate change,11369974,767287,235696,392255,False,False,Watch this video about science. Subscribe for more!,GB
NCffeMzG0fZ,2024-08-26,this Experiment Is Not What You Think,Sony Music,25,News & Politics,2024-08-09T14:33:00.000Z,news|ai|youtube|history|politics|this challenge|the internet|viral|food|trending,2080953,175694,12936,82504,True,False,Watch this video about minecraft. Subscribe for more!,AU
SmTJXpnGEuE,2024-04-16,World's Most Expensive YouTube,CNN,2,Autos & Vehicles,2024-03-29T06:09:00.000Z,autos|youtube|this challenge|vehicles|viral|trending|the ocean|the algorithm,191055,7340,4717,6695,False,False,Watch this video about space. Subscribe for more!,CA
HGJicKrjYV5,2022-10-15,Rating Space With my Friends,Vlad and Niki,22,People & Blogs,2022-09-30T20:14:00.000Z,food|people|blogs|viral|learning a new language|breaking a world record|youtube|trending,264350,21714,2416,4688,False,False,Watch this video about youtube. Subscribe for more!,GB
En1hap7LWeM,2024-01-21,Building the Internet From Scratch,BBC News,25,News & Politics,2023-12-28T20:54:00.000Z,ai|learning a new language|viral|politics|news,430457,46582,2139,4213,False,False,Watch this video about minecraft. Subscribe for more!,US
Sh4EMmvvcNd,2023-05-23,this Experiment Is Not What You Think,Vlad and Niki,22,People & Blogs,2023-04-27T20:43:00.000Z,space|money|people|tiktok|trending,10990100,1121172,260755,320452,False,False,Watch this video about climate change. Subscribe for more!,FR
kDGNzEcSIET,2022-03-07,1 vs 1: AI Edition,Like Nastya,22,People & Blogs,2022-02-24T10:07:00.000Z,youtube|surviving on $1|people|eating only pizza|music|viral|trending,6074996,135069,73610,183646,False,False,Watch this video about climate change. Subscribe for more!,GB
_vCG35HUrZe,2024-07-14,Learning a New Language for 3 Hours Straight,Warner Music,2,Autos & Vehicles,2024-07-07T23:06:00.000Z,trending|autos|science|coding an app|famous youtubers|youtube,652994,22593,11014,7537,False,False,Watch this video about history. Subscribe for more!,US
zBRc5dzlbLH,2022-05-16,World's Cheapest this Challenge,DC,23,Comedy,2022-04-19T18:52:00.000Z,money|eating only pizza|youtube|viral|comedy|music|this challenge|this experiment|swimming with sharks,1209595,43743,22112,9080,False,False,Watch this video about history. Subscribe for more!,DE
Gt7QtocpNN2,2024-10-07,The REAL Reason Behind Music,Vlad and Niki,1,Film & Animation,2024-09-23T00:34:00.000Z,the ocean|space|trending|youtube|viral,8413456,614076,8546,127138,False,False,Watch this video about youtube. Subscribe for more!,GB
MHKhlTNkI_W,2024-01-21,I Challenged Minecraft,Gordon Ramsay,26,Howto & Style,2024-01-19T05:58:00.000Z,building a house|the algorithm|howto|youtube|minecraft|style,1907252,144470,17613,74023,False,False,Watch this video about tiktok. Subscribe for more!,BR
6ubWqXzKyy-,2023-06-03,Rating AI With my Friends,Saturday Night Live,23,Comedy,2023-05-06T02:41:00.000Z,minecraft|youtube|trending|this challenge|money,4867763,137696,43883,88967,False,False,Watch this video about 100 fans. Subscribe for more!,JP
8csN0i65xVo,2023-12-15,The Truth About History,TED,27,Education,2023-11-27T23:44:00.000Z,eating only pizza|trending|education|surviving on $1|coding an app|youtube|history|viral,1523441,66412,36161,30577,False,False,Watch this video about the internet. Subscribe for more!,FR
rUh-kQFnH2E,2024-04-11,We Tried 100 Fans So You Don't Have To,PewDiePie,20,Gaming,2024-03-18T23:19:00.000Z,gaming|tiktok|the internet|trending|viral|breaking a world record,20031117,2073657,228954,740131,False,False,Watch this video about this experiment. Subscribe for more!,FR
JTx-VP3gmEY,2023-11-28,I Spent 1000 Days Surviving on $1,BBC News,26,Howto & Style,2023-11-16T05:36:00.000Z,coding an app|building a house|viral|howto|eating only pizza|youtube|space|style|money|trending,298352,18696,6472,3937,False,False,Watch this video about famous youtubers. Subscribe for more!,AU
-L-1NQe9LNd,2023-08-16,I Challenged the Internet,CollegeHumor,23,Comedy,2023-08-13T22:16:00.000Z,viral|space|the internet|this experiment,581576,48632,6829,22335,False,False,Watch this video about 100 fans. Subscribe for more!,CA
kU4urnIbDva,2023-10-02,The REAL Reason Behind the Algorithm,Universal Music,27,Education,2023-09-16T13:27:00.000Z,breaking a world record|this experiment|viral|education|trending|learning a new language|the ocean|youtube,2809630,293048,3696,100345,True,False,Watch this video about the ocean. Subscribe for more!,JP
ZY5D-k48Jm6,2023-09-20,Reacting To the Government,SETIndia,24,Entertainment,2023-08-31T19:53:00.000Z,space|money|the internet|eating only pizza|coding an app|living underground|entertainment|the ocean,6373112,658881,151586,110425,False,False,Watch this video about amazon. Subscribe for more!,MX
cU16Af_6ZoD,2023-06-25,7 Things You Didn't Know About the Ocean,A24,1,Film & Animation,2023-06-19T22:15:00.000Z,climate change|ai|the ocean|music|viral|trending,1661165,153941,1971,63696,False,False,Watch this video about this challenge. Subscribe for more!,GB
tcI5biZL6o0,2023-03-02,I Challenged Climate Change,BBC News,27,Education,2023-01-31T01:24:00.000Z,trending|youtube|history|science|education|breaking a world record,9649789,562193,148914,365613,False,False,Watch this video about food. Subscribe for more!,FR
tPFl5STh3cE,2023-11-20,I Challenged Famous YouTubers,MrBeast,17,Sports,2023-10-31T17:46:00.000Z,this experiment|coding an app|sports|viral|learning a new language|trending|climate change|youtube,3529027,238937,34561,112204,False,False,Watch this video about 100 fans. Subscribe for more!,CA
HCmZ0Eme-3_,2023-03-18,10 vs 1: AI Edition,Warner Music,10,Music,2023-02-28T16:30:00.000Z,history|ai|trending|music|youtube|breaking a world record,2359940,142053,10221,81856,False,False,Watch this video about space. Subscribe for more!,DE
HPJKIfZ_rjo,2023-07-15,Learning a New Language for 24 Hours Straight,Lofi Girl,10,Music,2023-06-27T02:29:00.000Z,trending|the internet|science|youtube|music|viral|minecraft|the government|money,5819851,222801,97294,187177,False,False,Watch this video about the algorithm. Subscribe for more!,AU
jmPztLFUo0F,2022-09-22,Breaking a World Record for 30 Hours Straight,PewDiePie,20,Gaming,2022-09-01T05:13:00.000Z,climate change|trending|coding an app|famous youtubers|youtube|living underground|viral|gaming,1753478,63727,42962,25879,False,False,Watch this video about famous youtubers. Subscribe for more!,GB
UAuOT931o3x,2024-08-31,The REAL Reason Behind 100 Fans,Smosh,23,Comedy,2024-08-19T00:52:00.000Z,viral|youtube|swimming with sharks|history|coding an app|comedy|eating only pizza|climate change|100 fans|trending,4315617,329183,24474,25602,False,False,Watch this video about science. Subscribe for more!,BR
56aVpVdRT07,2022-04-20,Rating Space With 100 Kids,BTS,10,Music,2022-04-03T01:04:00.000Z,music|viral|the government|this challenge,431500,30683,10129,5074,False,False,Watch this video about the algorithm. Subscribe for more!,DE
Dlt2VCFvyX0,2022-02-07,The Truth About Minecraft,Zee Music,10,Music,2022-02-04T15:07:00.000Z,science|viral|music|building a house|youtube,19415848,1476386,398051,584737,False,False,Watch this video about space. Subscribe for more!,BR
MYYX713VTRf,2023-01-15,YouTube Is Not What You Think,PewDiePie,20,Gaming,2022-12-24T18:40:00.000Z,this challenge|the internet|trending|youtube|this experiment|viral|gaming|the algorithm,4475549,265468,63472,127040,False,False,Watch this video about minecraft. Subscribe for more!,IN
